,id,name,county,state_code,state,zip_codes,type,population,median_income
11239,14765,East Bridgewater,Plymouth County,MA,Massachusetts,02333 / 02337,Town,14452,84118
31744,27234,Phillipsburg,Warren County,NJ,New Jersey,8865,Town,14455,44537
34565,20238,Robbinsdale,Hennepin County,MN,Minnesota,55422,City,14461,57357
17429,597,Hartselle,Morgan County,AL,Alabama,35640,City,14471,53878
17568,2509,Hawaiian Gardens,Los Angeles County,CA,California,90716,City,14473,37571
13822,1108,Forrest City,St. Francis County,AR,Arkansas,72335 / 72336,City,14480,31322
32040,14511,Pineville,Rapides Parish,LA,Louisiana,71348 / 71359 / 71360 / 71361 / 71405,City,14480,38049
6817,10251,Centre,St. Joseph County,IN,Indiana,46536 / 46614,Township,14480,55961
44742,26689,Windham,Rockingham County,NH,New Hampshire,3087,Town,14481,109726
16114,28803,Greece,Monroe County,NY,New York,14626,CDP,14482,48028
34381,40660,Rio Grande City,Starr County,TX,Texas,78582,City,14483,29597
17038,14821,Hanover,Plymouth County,MA,Massachusetts,02339 / 02340,Town,14485,101823
10230,27580,Deming,Luna County,NM,New Mexico,88030 / 88031,City,14488,25844
82,16270,Ada,Kent County,MI,Michigan,49301 / 49331 / 49355 / 49356 / 49357 / 49525 / 49546,Township,14488,121439
23371,4765,Lockhart,Orange County,FL,Florida,32703 / 32810,CDP,14489,47618
27487,23404,Mount Holly,Gaston County,NC,North Carolina,28012 / 28120,City,14495,49525
28978,9020,Norridge,Cook County,IL,Illinois,60706,Village,14498,58209
37129,1818,Sierra Vista Southeast,Cochise County,AZ,Arizona,85615 / 85635 / 85636 / 85650,CDP,14501,52026
35624,3105,Salida,Stanislaus County,CA,California,95356 / 95358 / 95368,CDP,14509,69033
29622,2908,Oak Park,Ventura County,CA,California,91377,CDP,14512,120696
14263,34826,Franklin Park,Allegheny County,PA,Pennsylvania,15090 / 15143 / 15237,Borough,14518,115278
18999,19344,Hugo,Washington County,MN,Minnesota,55038 / 55110,City,14532,82880
9533,16739,Cutlerville,Kent County,MI,Michigan,49315 / 49508 / 49548,CDP,14533,45072
25480,2778,McFarland,Kern County,CA,California,93250,City,14544,34032
29109,35852,North Fayette,Allegheny County,PA,Pennsylvania,15057 / 15071 / 15082 / 15108 / 15126,Township,14554,70804
18508,14843,Holliston,Middlesex County,MA,Massachusetts,1746,Town,14556,108869
27748,17530,Mundy,Genesee County,MI,Michigan,48430 / 48439 / 48451 / 48473 / 48507,Township,14565,58262
33755,37489,Red Hill,Horry County,SC,South Carolina,29526 / 29579 / 29588,CDP,14565,41956
45397,38896,Yankton,Yankton County,SD,South Dakota,57078 / 57079,City,14566,40180
8301,64,College,Fairbanks North Star Borough,AK,Alaska,99706 / 99709 / 99775,CDP,14568,73812
5247,41477,Bull Run,Prince William County,VA,Virginia,20109,CDP,14570,64048
8272,15304,Colesville,Montgomery County,MD,Maryland,20904,CDP,14574,106125
37728,29840,South Farmingdale,Nassau County,NY,New York,11735 / 11758,CDP,14576,106954
687,1957,Alpine,San Diego County,CA,California,91901 / 91903 / 92019,CDP,14580,77883
29287,35868,North Strabane,Washington County,PA,Pennsylvania,15301 / 15317 / 15330 / 15342 / 15363,Township,14580,77087
34383,3066,Rio Linda,Sacramento County,CA,California,95673,CDP,14581,52500
3846,34068,Bloomsburg,Columbia County,PA,Pennsylvania,17815,Town,14586,28071
20709,2597,Kerman,Fresno County,CA,California,93630,City,14594,41820
15258,13832,Glasgow,Barren County,KY,Kentucky,42141 / 42142,City,14594,27555
8708,10330,Coolspring,LaPorte County,IN,Indiana,46350 / 46360 / 46391,Township,14598,44382
40166,14603,Thibodaux,Lafourche Parish,LA,Louisiana,70301 / 70302 / 70310,City,14610,39512
30687,761,Ozark,Dale County,AL,Alabama,36360 / 36361,City,14610,37813
39714,9709,Sycamore,DeKalb County,IL,Illinois,60135 / 60145 / 60178,Township,14621,68006
14709,37324,Gantt,Greenville County,SC,South Carolina,29605 / 29636 / 29673,CDP,14630,30694
37902,5056,South Venice,Sarasota County,FL,Florida,34223 / 34285 / 34293,CDP,14637,46610
21877,40154,Lakeway,Travis County,TX,Texas,78669 / 78734 / 78738,City,14641,113672
7440,7038,Chubbuck,Bannock County,ID,Idaho,83201 / 83202,City,14644,50368
8918,2240,Coto de Caza,Orange County,CA,California,92679,CDP,14647,162589
5966,16576,Cannon,Kent County,MI,Michigan,49301 / 49306 / 49317 / 49341,Township,14652,88084
42664,11581,Warsaw,Kosciusko County,IN,Indiana,46580 / 46581 / 46582,City,14662,46195
20198,29000,Johnson City,Broome County,NY,New York,13790 / 13850,Village,14673,38371
16708,26963,Haddon,Camden County,NJ,New Jersey,08033 / 08059 / 08107 / 08108,Township,14676,82621
36322,830,Scottsboro,Jackson County,AL,Alabama,35768 / 35769 / 35776,City,14677,38007
20066,28994,Jefferson Valley-Yorktown,Westchester County,NY,New York,10535 / 10588 / 10598,CDP,14682,110655
17046,26977,Hanover,Morris County,NJ,New Jersey,07927 / 07950 / 07960 / 07981 / 07983 / 07999,Township,14686,113816
4408,26769,Branchburg,Somerset County,NJ,New Jersey,08853 / 08876,Township,14688,124306
26186,8838,Midlothian,Cook County,IL,Illinois,60445,Village,14699,62351
15733,23218,Graham,Alamance County,NC,North Carolina,27253 / 27258 / 27302,City,14707,31906
22349,21581,Lebanon,Laclede County,MO,Missouri,65536,City,14709,31115
13751,4539,Forest City,Seminole County,FL,Florida,32703 / 32714 / 32779,CDP,14724,56563
3988,39475,Boerne,Kendall County,TX,Texas,78006 / 78015,City,14725,57047
2714,10103,Beech Grove,Marion County,IN,Indiana,46107 / 46203 / 46237,City,14740,36487
20107,21512,Jennings,St. Louis County,MO,Missouri,63121 / 63136,City,14755,29393
31077,2957,Parkway,Sacramento County,CA,California,94206 / 95823 / 95824,CDP,14756,32706
25213,29196,Mastic Beach,Suffolk County,NY,New York,11951 / 11967,Village,14760,62602
13849,3605,Fort Carson,El Paso County,CO,Colorado,80902 / 80913,CDP,14766,44133
466,363,Alexander City,Tallapoosa County,AL,Alabama,35010 / 35011 / 35089 / 36861,City,14773,29874
28016,41784,Neabsco,Prince William County,VA,Virginia,22191,CDP,14775,121721
23743,2732,Los Osos,San Luis Obispo County,CA,California,93402 / 93412,CDP,14778,62857
35259,5967,Royal Kunia,Honolulu County,HI,Hawaii,96797,CDP,14779,103649
40469,4177,Tolland,Tolland County,CT,Connecticut,6084,Town,14791,110593
21079,23305,Knightdale,Wake County,NC,North Carolina,27545 / 27604 / 27610,Town,14794,64399
31808,31924,Pierce,Clermont County,OH,Ohio,45102 / 45157 / 45245 / 45255,Township,14810,74605
14262,26930,Franklin Park,Somerset County,NJ,New Jersey,08823 / 08873,CDP,14815,91364
8812,22300,Corinth,Alcorn County,MS,Mississippi,38834 / 38835,City,14818,31800
26565,40359,Mineral Wells,Palo Pinto County / Parker County,TX,Texas,76067 / 76068 / 76088,City,14826,33125
35034,3088,Rosedale,Kern County,CA,California,93312 / 93314,CDP,14826,114379
4964,4392,Brownsville,Miami-Dade County,FL,Florida,33142,CDP,14835,19968
20822,40091,Kilgore,Gregg County / Rusk County,TX,Texas,75662 / 75663,City,14836,58643
39584,3269,Susanville,Lassen County,CA,California,96127 / 96130,City,14843,47857
18496,41661,Hollins,Botetourt County / Roanoke County,VA,Virginia,24012 / 24019 / 24020,CDP,14844,58687
40039,27376,Tenafly,Bergen County,NJ,New Jersey,07626 / 07670,Borough,14846,147196
22503,31330,Lemon,Butler County,OH,Ohio,45011 / 45044 / 45050 / 45067,Township,14856,67931
40499,29943,Tonawanda,Erie County,NY,New York,14150,City,14858,44805
37956,17917,Southfield,Oakland County,MI,Michigan,48025,Township,14866,112683
36321,26182,Scottsbluff,Scotts Bluff County,NE,Nebraska,69361 / 69363,City,14883,37572
40197,29929,Thompson,Sullivan County,NY,New York,12701 / 12734 / 12738 / 12742 / 12751 / 12762 / 12775 / 12779 / 12784 / 12790,Town,14894,39043
19843,40053,Jacksonville,Cherokee County,TX,Texas,75766,City,14898,29453
45583,5216,Zephyrhills,Pasco County,FL,Florida,33539 / 33540 / 33541 / 33542 / 33543 / 33544,City,14907,37884
38884,9648,Sterling,Whiteside County,IL,Illinois,61081,City,14908,39679
22381,4037,Ledyard,New London County,CT,Connecticut,06335 / 06339 / 06340,Town,14911,84825
17943,39974,Hereford,Deaf Smith County,TX,Texas,79045,City,14915,41250
10947,39738,Dumas,Moore County,TX,Texas,79029,City,14916,49798
41409,5127,Upper Grand Lagoon,Bay County,FL,Florida,32407 / 32408,CDP,14917,53391
44340,15168,Whitman,Plymouth County,MA,Massachusetts,2382,Town,14919,72490
18810,35100,Horsham,Montgomery County,PA,Pennsylvania,19040 / 19044,CDP,14936,69160
15447,28777,Gloversville,Fulton County,NY,New York,12078 / 12095,City,14940,35044
29392,17579,Northview,Kent County,MI,Michigan,49525,CDP,14954,52757
32934,5672,Powder Springs,Cobb County,GA,Georgia,30127 / 30141,City,14956,55528
15256,4256,Glasgow,New Castle County,DE,Delaware,19701 / 19702,CDP,14962,86813
9335,39678,Crowley,Johnson County / Tarrant County,TX,Texas,76036,City,14969,63038
17731,41190,Heber,Wasatch County,UT,Utah,84032,City,14969,60171
37601,1823,Somerton,Yuma County,AZ,Arizona,85350 / 85365,City,14970,31540
28776,4850,Niceville,Okaloosa County,FL,Florida,32578 / 32588,City,14974,58954
21406,4706,Lady Lake,Lake County,FL,Florida,32158 / 32159 / 32162 / 32163 / 32195,Town,14974,39185
17402,17096,Hartland,Livingston County,MI,Michigan,48114 / 48353 / 48380 / 48430 / 48442 / 48843 / 48855,Township,15008,84412
23648,4767,Longwood,Seminole County,FL,Florida,32707 / 32750 / 32752 / 32779 / 32791,City,15011,56045
5163,39522,Buda,Hays County,TX,Texas,78610,City,15023,68945
13729,26918,Fords,Middlesex County,NJ,New Jersey,07095 / 08840 / 08863,CDP,15028,83201
13907,37319,Fort Mill,York County,SC,South Carolina,29707 / 29708 / 29715 / 29716,Town,15029,61773
28716,6652,Newton,Jasper County,IA,Iowa,50208,City,15034,46512
8307,5345,College Park,Clayton County / Fulton County,GA,Georgia,30337 / 30344 / 30349 / 30354,City,15035,27570
41441,36794,Upper Southampton,Bucks County,PA,Pennsylvania,18966 / 19006,Township,15041,72078
7813,2198,Clearlake,Lake County,CA,California,95422 / 95424,City,15053,25404
41696,32463,Vandalia,Montgomery County,OH,Ohio,45377 / 45414,City,15058,53732
16270,39064,Greeneville,Greene County,TN,Tennessee,37616 / 37641 / 37743 / 37744 / 37745,Town,15061,31449
32177,4112,Plainfield,Windham County,CT,Connecticut,06239 / 06331 / 06332 / 06354 / 06374 / 06387,Town,15067,60673
41390,32445,Upper,Lawrence County,OH,Ohio,45638 / 45645,Township,15093,33741
9660,15319,Damascus,Montgomery County,MD,Maryland,20758 / 20872 / 20882,CDP,15094,115689
24677,27103,Mantua,Gloucester County,NJ,New Jersey,08051 / 08056 / 08061 / 08062 / 08071 / 08080,Township,15099,82673
27976,22448,Natchez,Adams County,MS,Mississippi,39120 / 39121 / 39122,City,15109,28549
43707,5177,West Park,Broward County,FL,Florida,33023,City,15112,37908
33502,27270,Ramsey,Bergen County,NJ,New Jersey,7446,Borough,15116,135387
10535,7892,Dixon,Lee County,IL,Illinois,61021,City,15135,47924
6031,39557,Canyon,Randall County,TX,Texas,79015 / 79016,City,15138,43027
43292,27431,Weehawken,Hudson County,NJ,New Jersey,07086 / 07087,Township,15138,75388
20613,29010,Kenmore,Erie County,NY,New York,14217,Village,15143,51634
3124,13670,Berea,Madison County,KY,Kentucky,40403 / 40404 / 40461,City,15147,39906
14507,41614,Front Royal,Warren County,VA,Virginia,22630,Town,15153,47981
17854,23249,Henderson,Vance County,NC,North Carolina,27536 / 27537,City,15166,23904
34554,23499,Roanoke Rapids,Halifax County,NC,North Carolina,27870,City,15171,34600
31082,2959,Parlier,Fresno County,CA,California,93648 / 93662,City,15179,31335
29106,2890,North Fair Oaks,San Mateo County,CA,California,94025 / 94063,CDP,15181,64851
10300,28534,Depew,Erie County,NY,New York,14043 / 14225,Village,15190,50317
5751,42429,Camano,Island County,WA,Washington,98282,CDP,15201,68002
42003,5806,Villa Rica,Carroll County / Douglas County,GA,Georgia,30180,City,15201,48268
18971,14852,Hudson,Middlesex County,MA,Massachusetts,1749,CDP,15212,67258
44486,41979,Williamsburg,Williamsburg city,VA,Virginia,23185 / 23186 / 23187 / 23188,City,15214,48639
39335,29907,Sullivan,Madison County,NY,New York,13030 / 13032 / 13035 / 13037 / 13082 / 13104,Town,15225,63934
29208,29395,North New Hyde Park,Nassau County,NY,New York,11001 / 11040 / 11042,CDP,15230,109264
12620,14308,Estelle,Jefferson Parish,LA,Louisiana,70072,CDP,15236,49473
28677,13989,Newport,Campbell County,KY,Kentucky,41071 / 41072 / 41075 / 41076 / 41099,City,15241,34734
18309,35074,Hilltown,Bucks County,PA,Pennsylvania,18914 / 18927 / 18932 / 18944 / 18960 / 18962 / 18964 / 18969 / 19440,Township,15243,85082
7172,2179,Cherryland,Alameda County,CA,California,94541,CDP,15244,51071
36442,15052,Seekonk,Bristol County,MA,Massachusetts,2771,Town,15244,76826
890,7010,Ammon,Bonneville County,ID,Idaho,83401 / 83403 / 83406,City,15252,61725
43639,5171,West Lealman,Pinellas County,FL,Florida,33709 / 33781,CDP,15257,32249
5702,4402,Callaway,Bay County,FL,Florida,32404,City,15269,48750
3153,16437,Berkley,Oakland County,MI,Michigan,48072 / 48073,City,15272,73111
27183,29272,Moreau,Saratoga County,NY,New York,12803 / 12828 / 12831,Town,15275,59761
5030,15778,Brunswick,Cumberland County,ME,Maine,4011,CDP,15275,47382
5011,11903,Bruno,Butler County,KS,Kansas,67002 / 67010,Township,15295,79959
35155,15616,Rossville,Baltimore County,MD,Maryland,21220 / 21236 / 21237,CDP,15298,62108
38006,28027,Spanish Springs,Washoe County,NV,Nevada,89436 / 89441 / 89510,CDP,15322,78604
2448,30298,Bay Village,Cuyahoga County,OH,Ohio,44140,City,15328,89864
9466,34439,Cumru,Berks County,PA,Pennsylvania,19508 / 19540 / 19602 / 19607 / 19608,Township,15334,61108
44621,5831,Wilmington Island,Chatham County,GA,Georgia,31410,CDP,15338,68534
5077,42420,Bryn Mawr-Skyway,King County,WA,Washington,98178,CDP,15339,58268
11445,2336,East Rancho Dominguez,Los Angeles County,CA,California,90221,CDP,15343,44127
17250,23241,Harrisburg,Cabarrus County,NC,North Carolina,28025 / 28027 / 28075 / 28213 / 28215,Town,15349,82628
37813,36481,South Middleton,Cumberland County,PA,Pennsylvania,17007 / 17013 / 17015 / 17019 / 17065 / 17324,Township,15352,67199
11807,28614,Eggertsville,Erie County,NY,New York,14226,CDP,15357,63964
25258,8786,Mattoon,Coles County,IL,Illinois,61928 / 61938,Township,15362,40398
166,39335,Addison,Dallas County,TX,Texas,75001 / 75254,Town,15368,67695
21404,37383,Ladson,Berkeley County / Charleston County,SC,South Carolina,29456 / 29483,CDP,15369,55063
39101,4165,Storrs,Tolland County,CT,Connecticut,06268 / 06269,CDP,15374,30183
444,39346,Aldine,Harris County,TX,Texas,77032 / 77037 / 77039 / 77060,CDP,15375,33241
11633,23142,Eden,Rockingham County,NC,North Carolina,27288 / 27289,City,15376,28960
38679,23578,Stallings,Mecklenburg County / Union County,NC,North Carolina,28079 / 28104 / 28105,Town,15378,78891
8670,4447,Conway,Orange County,FL,Florida,32806 / 32812,CDP,15382,66795
43840,30081,Westbury,Nassau County,NY,New York,11590 / 11594 / 11595 / 11597,Village,15384,85510
28334,11054,New Haven,Allen County,IN,Indiana,46774 / 46803 / 46806 / 46815 / 46816,City,15384,46560
20217,3678,Johnstown,Larimer County / Weld County,CO,Colorado,80513 / 80534 / 80537 / 80538,Town,15389,81313
36370,29773,Seaford,Nassau County,NY,New York,11783 / 11793,CDP,15405,106795
15372,15410,Glenmont,Montgomery County,MD,Maryland,20897 / 20902 / 20906,CDP,15412,83737
26349,702,Millbrook,Autauga County / Elmore County,AL,Alabama,36022 / 36025 / 36054,City,15413,58330
23899,35451,Lower Salford,Montgomery County,PA,Pennsylvania,18964 / 19438 / 19441 / 19450 / 19473,Township,15416,92574
44510,27460,Williamstown,Gloucester County,NJ,New Jersey,8094,CDP,15425,69132
31508,27232,Pequannock,Morris County,NJ,New Jersey,07440 / 07444,Township,15425,87464
28481,1724,New River,Maricopa County,AZ,Arizona,85086 / 85087 / 85331,CDP,15432,74920
1856,2003,Avocado Heights,Los Angeles County,CA,California,90601 / 91746,CDP,15432,71148
19887,24482,Jamestown,Stutsman County,ND,North Dakota,58401 / 58402 / 58405,City,15440,48362
39811,873,Talladega,Talladega County,AL,Alabama,35160 / 35161,City,15451,29482
23737,27693,Los Lunas,Valencia County,NM,New Mexico,87031,Village,15454,52166
20965,41692,Kingstowne,Fairfax County,VA,Virginia,22310 / 22315,CDP,15455,123087
31140,31867,Pataskala,Licking County,OH,Ohio,43062 / 43068 / 43073,City,15458,68361
34409,3070,Ripon,San Joaquin County,CA,California,95366,City,15463,80734
15282,41623,Glen Allen,Henrico County,VA,Virginia,23058 / 23059 / 23060 / 23227,CDP,15464,68292
42905,42947,Washougal,Clark County,WA,Washington,98607 / 98671,City,15466,65052
8060,15301,Cloverly,Montgomery County,MD,Maryland,20868 / 20904 / 20905 / 20906,CDP,15467,117038
22202,23321,Laurinburg,Scotland County,NC,North Carolina,28352 / 28353,City,15473,28016
31251,1745,Payson,Gila County,AZ,Arizona,85541 / 85547,Town,15476,42856
16575,41639,Groveton,Fairfax County,VA,Virginia,22306 / 22307 / 22315,CDP,15478,82522
40645,18025,Traverse City,Grand Traverse County / Leelanau County,MI,Michigan,49684 / 49685 / 49686 / 49696,City,15479,47284
6600,33510,Cedar Mill,Multnomah County / Washington County,OR,Oregon,97229 / 97296,CDP,15482,96424
3618,7454,Blackberry,Kane County,IL,Illinois,60119 / 60134 / 60147 / 60510 / 60542 / 60554,Township,15484,116315
10467,39002,Dickson,Dickson County,TN,Tennessee,37029 / 37055 / 37056,City,15492,37045
28583,35761,Newberry,York County,PA,Pennsylvania,17315 / 17319 / 17339 / 17345 / 17370,Township,15495,60237
9424,479,Cullman,Cullman County,AL,Alabama,35055 / 35056 / 35057 / 35058 / 35077 / 35179,City,15496,38746
19929,10722,Jasper,Dubois County,IN,Indiana,47546 / 47547 / 47549,City,15503,53044
36792,14077,Shelbyville,Shelby County,KY,Kentucky,40065 / 40066,City,15514,45398
43802,41022,West University Place,Harris County,TX,Texas,77005,City,15516,200625
2889,43128,Bellevue,Brown County,WI,Wisconsin,54115 / 54302 / 54311 / 54313,Village,15524,51222
14553,34850,Fullerton,Lehigh County,PA,Pennsylvania,18052,CDP,15529,53172
8523,16699,Comstock,Kalamazoo County,MI,Michigan,49041 / 49048 / 49053,Charter Township,15532,51850
1719,4326,Auburndale,Polk County,FL,Florida,33823 / 33850 / 33868 / 33880 / 33881,City,15540,41827
1112,33893,Antrim,Franklin County,PA,Pennsylvania,17202 / 17225 / 17256 / 17263 / 17268,Township,15547,72302
18983,625,Hueytown,Jefferson County,AL,Alabama,35023 / 35061,City,15561,42172
19019,40019,Humble,Harris County,TX,Texas,77325 / 77338 / 77339 / 77345 / 77346 / 77347 / 77396,City,15561,38682
40131,33780,The Dalles,Wasco County,OR,Oregon,97058,City,15572,41311
11462,2338,East San Gabriel,Los Angeles County,CA,California,91118 / 91775,CDP,15573,65833
37729,36469,South Fayette,Allegheny County,PA,Pennsylvania,15017 / 15031 / 15057 / 15064 / 15071 / 15082,Township,15576,74105
44438,37051,Wilkinsburg,Allegheny County,PA,Pennsylvania,15221 / 15235,Borough,15586,32324
18237,15434,Hillcrest Heights,Prince George's County,MD,Maryland,20745 / 20748,CDP,15604,56489
27935,37173,Narragansett,Washington County,RI,Rhode Island,02874 / 02879 / 02882,Town,15605,66042
26098,31544,Middleburg Heights,Cuyahoga County,OH,Ohio,44017 / 44130,City,15608,60486
13428,2400,Fillmore,Ventura County,CA,California,93015 / 93016,City,15610,56239
21259,8548,La Grange,Cook County,IL,Illinois,60525,Village,15610,102500
